ticker,close,score,rs63,ret20,initial_stop,atr14,ema21
AMAT,393.5400085449219,14.38899519265151,0.11802664392258344,0.11604564118417415,365.90858677455356,13.815710885184151,387.4414814656163
LRCX,259.739990234375,5.221929451592469,0.013128754656212438,0.17715838395277395,236.81141444614954,11.464287894112724,253.15904969050544
